,,,"Wellington, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Income of economic families in 2015","  In the top half of the distribution",,  125710,,   63405,,   62300,, 6906990,, 3455930,, 3451060,
"Income of economic families in 2015","    In the sixth decile",,   23585,,   11680,,   11905,, 1279095,,  629635,,  649465,
"Income of economic families in 2015","    In the seventh decile",,   24580,,   12295,,   12285,, 1321220,,  655840,,  665375,
"Income of economic families in 2015","    In the eighth decile",,   26605,,   13440,,   13160,, 1382795,,  691630,,  691165,
"Income of economic families in 2015","    In the ninth decile",,   27350,,   13870,,   13480,, 1464415,,  736030,,  728385,
"Income of economic families in 2015","    In the top decile",,   23590,,   12120,,   11465,, 1459465,,  742795,,  716670,
"Low income in 2015","Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data",43,  219415,,  108240,,  111175,,13184055,, 6442930,, 6741130,
"Low income in 2015","  0 to 17 years",,   47265,,   24320,,   22940,, 2656535,, 1361905,, 1294630,
"Low income in 2015","    0 to 5 years",,   15155,,    7840,,    7310,,  835000,,  428025,,  406975,
"Low income in 2015","  18 to 64 years",,  138785,,   68620,,   70170,, 8418960,, 4110615,, 4308345,
"Low income in 2015","  65 years and over",,   33365,,   15300,,   18065,, 2108560,,  970405,, 1138155,
"Low income in 2015","In low income based on the Low-income measure; after tax (LIM-AT)",,   22430,,   10205,,   12225,, 1898975,,  886530,, 1012445,
"Low income in 2015","  0 to 17 years",,    5900,,    3035,,    2860,,  489905,,  251830,,  238080,
"Low income in 2015","    0 to 5 years",,    2160,,    1080,,    1080,,  165140,,   84825,,   80310,
"Low income in 2015","  18 to 64 years",,   13415,,    6030,,    7385,, 1155315,,  538535,,  616780,
"Low income in 2015","  65 years and over",,    3115,,    1145,,    1975,,  253755,,   96170,,  157585,
"Low income in 2015","Prevalence of low income based on the Low-income measure; after tax (LIM-AT) (%)",,     10.2,,      9.4,,     11.0,,     14.4,,     13.8,,     15.0,
"Low income in 2015","  0 to 17 years (%)",,     12.5,,     12.5,,     12.5,,     18.4,,     18.5,,     18.4,
"Low income in 2015","    0 to 5 years (%)",,     14.3,,     13.8,,     14.8,,     19.8,,     19.8,,     19.7,
"Low income in 2015","  18 to 64 years (%)",,      9.7,,      8.8,,     10.5,,     13.7,,     13.1,,     14.3,
"Low income in 2015","  65 years and over (%)",,      9.3,,      7.5,,     10.9,,     12.0,,      9.9,,     13.8,
"Low income in 2015","In low income based on the Low-income cut-offs; after tax (LICO-AT)",,   12555,,    6015,,    6540,, 1298590,,  627935,,  670650,
"Low income in 2015","  0 to 17 years",,    2755,,    1435,,    1325,,  304390,,  156575,,  147815,
"Low income in 2015","    0 to 5 years",,    1015,,     530,,     480,,  102750,,   52810,,   49935,
"Low income in 2015","  18 to 64 years",,    9210,,    4335,,    4880,,  887640,,  430545,,  457095,
"Low income in 2015","  65 years and over",,     590,,     245,,     345,,  106555,,   40815,,   65740,
"Low income in 2015","Prevalence of low income based on the Low-income cut-offs; after tax (LICO-AT) (%)",,      5.7,,      5.6,,      5.9,,      9.8,,      9.7,,      9.9,
"Low income in 2015","  0 to 17 years (%)",,      5.8,,      5.9,,      5.8,,     11.5,,     11.5,,     11.4,
"Low income in 2015","    0 to 5 years (%)",,      6.7,,      6.8,,      6.6,,     12.3,,     12.3,,     12.3,
"Low income in 2015","  18 to 64 years (%)",,      6.6,,      6.3,,      7.0,,     10.5,,     10.5,,     10.6,
"Low income in 2015","  65 years and over (%)",,      1.8,,      1.6,,      1.9,,      5.1,,      4.2,,      5.8,
"Knowledge of languages","Total - Knowledge of languages for the population in private households - 25% sample data",44,  219415,,  108235,,  111180,,13242160,, 6472240,, 6769925,
"Knowledge of languages","  Official languages",,  217060,,  107310,,  109750,,12918075,, 6342930,, 6575145,
"Knowledge of languages","    English",,  216960,,  107265,,  109695,,12879045,, 6326225,, 6552825,
"Knowledge of languages","    French",,   17095,,    6955,,   10135,, 1521020,,  677505,,  843510,
"Knowledge of languages","  Non-official languages",,   44550,,   21590,,   22955,, 4431270,, 2115510,, 2315760,
"Knowledge of languages","    Aboriginal languages",,      35,,      15,,      15,,   33855,,   15815,,   18035,
"Knowledge of languages","      Algonquian languages",,      25,,      15,,      15,,   30630,,   14505,,   16125,
"Knowledge of languages","        Blackfoot",,       0,,       0,,       0,,      15,,      15,,       0,
"Knowledge of languages","        Cree-Montagnais languages",,       0,,       0,,       0,,    6560,,    3160,,    3395,
"Knowledge of languages","          Atikamekw",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","          Montagnais (Innu)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Moose Cree",,       0,,       0,,       0,,     145,,      70,,      75,
"Knowledge of languages","          Naskapi",,       0,,       0,,       0,,      25,,      10,,      10,
"Knowledge of languages","          Northern East Cree",,       0,,       0,,       0,,      65,,      25,,      45,
"Knowledge of languages","          Plains Cree",,       0,,       0,,       0,,     105,,      50,,      50,
"Knowledge of languages","          Southern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Swampy Cree",,       0,,       0,,       0,,     605,,     255,,     350,
"Knowledge of languages","          Woods Cree",,       0,,       0,,       0,,      45,,      25,,      25,
"Knowledge of languages","          Cree; n.o.s.",,       0,,       0,,       0,,    5620,,    2760,,    2865,
"Knowledge of languages","        Eastern Algonquian languages",,       0,,       0,,       0,,     180,,      95,,      85,
"Knowledge of languages","          Malecite",,       0,,       0,,       0,,      20,,      20,,       0,
"Knowledge of languages","          Mi'kmaq",,       0,,       0,,       0,,     160,,      75,,      85,
"Knowledge of languages","        Ojibway-Potawatomi languages",,      20,,      10,,      10,,   23980,,   11285,,   12690,
"Knowledge of languages","          Algonquin",,       0,,       0,,       0,,     205,,      95,,     105,
"Knowledge of languages","          Ojibway",,      15,,       0,,      10,,   16220,,    7600,,    8630,
"Knowledge of languages","          Oji-Cree",,       0,,       0,,       0,,    7515,,    3585,,    3935,
"Knowledge of languages","          Ottawa (Odawa)",,      10,,       0,,       0,,     200,,     105,,     100,
"Knowledge of languages","        Algonquian languages; n.i.e.",,       0,,       0,,       0,,      85,,      40,,      50,
"Knowledge of languages","      Athabaskan languages",,       0,,       0,,       0,,      85,,      25,,      65,
"Knowledge of languages","        Northern Athabaskan languages",,       0,,       0,,       0,,      80,,      25,,      55,
"Knowledge of languages","          Babine (Wetsuwet'en)",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","          Beaver",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Carrier",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Chilcotin",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Dene",,       0,,       0,,       0,,      45,,      20,,      30,
"Knowledge of languages","          Dogrib (Tlicho)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Gwich'in",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Sarsi (Sarcee)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Sekani",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Slavey-Hare languages",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","            North Slavey (Hare)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            South Slavey",,       0,,       0,,       0,,       0,,       0,,      10,
"Knowledge of languages","            Slavey; n.o.s.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Tahltan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Kaska (Nahani)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Tahltan",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Tutchone languages",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","            Northern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Southern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Athabaskan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Haida",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Inuit languages",,      10,,      10,,      10,,     840,,     320,,     525,
"Knowledge of languages","        Inuinnaqtun (Inuvialuktun)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Inuktitut",,       0,,       0,,       0,,     730,,     285,,     445,
"Knowledge of languages","        Inuit languages; n.i.e.",,       0,,       0,,      10,,     105,,      35,,      70,
"Knowledge of languages","      Iroquoian languages",,       0,,       0,,       0,,    1940,,     810,,    1125,
"Knowledge of languages","        Cayuga",,       0,,       0,,       0,,     120,,      35,,      85,
"Knowledge of languages","        Mohawk",,      10,,       0,,      10,,    1625,,     710,,     915,
"Knowledge of languages","        Oneida",,       0,,       0,,       0,,     180,,      55,,     125,
"Knowledge of languages","        Iroquoian languages; n.i.e.",,       0,,       0,,       0,,      50,,      25,,      25,
"Knowledge of languages","      Kutenai",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Michif",,       0,,       0,,       0,,     180,,      65,,     110,
"Knowledge of languages","      Salish languages",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Comox",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Halkomelem",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Lillooet",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Okanagan",,       0,,       0,,       0,,       0,,      10,,       0,
"Knowledge of languages","        Shuswap (Secwepemctsin)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Squamish",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Straits",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Thompson (Ntlakapamux)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Salish languages; n.i.e.",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","      Siouan languages",,       0,,       0,,       0,,      40,,      10,,      30,
"Knowledge of languages","        Dakota",,       0,,       0,,       0,,      20,,      10,,      10,
"Knowledge of languages","        Stoney",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Siouan languages; n.i.e.",,       0,,       0,,       0,,      20,,       0,,      15,
"Knowledge of languages","      Tlingit",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Tsimshian languages",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Gitxsan (Gitksan)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Nisga'a",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Tsimshian",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","      Wakashan languages",,       0,,       0,,       0,,      10,,      10,,       0,
"Knowledge of languages","        Haisla",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Heiltsuk",,       0,,       0,,       0,,       0,,       0,,      10,
"Knowledge of languages","        Kwakiutl (Kwak'wala)",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","        Nuu-chah-nulth (Nootka)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Wakashan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Aboriginal languages; n.o.s.",,       0,,       0,,       0,,     210,,     100,,     110,
"Knowledge of languages","    Non-Aboriginal languages",,   44515,,   21575,,   22940,, 4397690,, 2099820,, 2297865,
"Knowledge of languages","      Afro-Asiatic languages",,    2050,,    1065,,     980,,  362645,,  183050,,  179595,
"Knowledge of languages","        Berber languages",,      15,,      20,,       0,,     925,,     505,,     415,
"Knowledge of languages","          Kabyle",,       0,,       0,,       0,,     530,,     280,,     255,
"Knowledge of languages","          Berber languages; n.i.e.",,      15,,      15,,       0,,     390,,     225,,     165,
"Knowledge of languages","        Cushitic languages",,      95,,      45,,      50,,   34160,,   15155,,   19000,
"Knowledge of languages","          Bilen",,      15,,      15,,       0,,     355,,     200,,     160,
"Knowledge of languages","          Oromo",,      10,,       0,,       0,,    2075,,     905,,    1175,
"Knowledge of languages","          Somali",,      70,,      30,,      45,,   31535,,   13925,,   17610,
"Knowledge of languages","          Cushitic languages; n.i.e.",,       0,,       0,,       0,,     370,,     170,,     205,
"Knowledge of languages","        Semitic languages",,    1950,,    1020,,     925,,  330315,,  168750,,  161570,
"Knowledge of languages","          Amharic",,     310,,     175,,     135,,   16010,,    7565,,    8445,
"Knowledge of languages","          Arabic",,    1095,,     565,,     535,,  246015,,  127015,,  119000,
"Knowledge of languages","          Assyrian Neo-Aramaic",,      10,,       0,,      10,,   17825,,    8775,,    9050,
"Knowledge of languages","          Chaldean Neo-Aramaic",,       0,,       0,,       0,,    6185,,    3045,,    3140,
"Knowledge of languages","          Harari",,       0,,       0,,       0,,    1310,,     660,,     645,
"Knowledge of languages","          Hebrew",,     165,,      75,,      85,,   43255,,   22165,,   21090,
"Knowledge of languages","          Maltese",,     130,,      65,,      60,,    7020,,    3455,,    3570,
"Knowledge of languages","          Tigrigna",,     330,,     195,,     135,,    9385,,    4320,,    5065,
"Knowledge of languages","          Semitic languages; n.i.e.",,       0,,       0,,       0,,    1985,,    1010,,     975,
"Knowledge of languages","        Afro-Asiatic languages; n.i.e.",,       0,,       0,,       0,,    1125,,     535,,     590,
"Knowledge of languages","      Austro-Asiatic languages",,    2085,,     990,,    1095,,   99830,,   46210,,   53620,
"Knowledge of languages","        Khmer (Cambodian)",,     135,,      65,,      70,,   10045,,    4490,,    5550,
"Knowledge of languages","        Vietnamese",,    1970,,     935,,    1030,,   90265,,   41965,,   48300,
"Knowledge of languages","        Austro-Asiatic languages; n.i.e.",,       0,,       0,,       0,,      60,,      10,,      50,
"Knowledge of languages","      Austronesian languages",,    2545,,    1100,,    1450,,  249435,,   98295,,  151150,
"Knowledge of languages","        Bikol",,       0,,       0,,       0,,     755,,     340,,     425,
"Knowledge of languages","        Cebuano",,     120,,      40,,      75,,    9475,,    3650,,    5830,
"Knowledge of languages","        Fijian",,       0,,       0,,       0,,     110,,      40,,      65,
"Knowledge of languages","        Hiligaynon",,      25,,      10,,      15,,    3110,,    1205,,    1910,
"Knowledge of languages","        Ilocano",,      85,,      20,,      65,,   15235,,    5940,,    9295,
"Knowledge of languages","        Malagasy",,       0,,       0,,       0,,     215,,     115,,     100,
"Knowledge of languages","        Malay",,     175,,      75,,     100,,    9780,,    4500,,    5280,
"Knowledge of languages","        Pampangan (Kapampangan; Pampango)",,      35,,      15,,      20,,    1935,,     855,,    1080,
"Knowledge of languages","        Pangasinan",,       0,,       0,,       0,,     565,,     245,,     320,
"Knowledge of languages","        Tagalog (Pilipino; Filipino)",,    2325,,    1010,,    1315,,  232935,,   91110,,  141820,
"Knowledge of languages","        Waray-Waray",,      15,,       0,,      15,,     410,,     125,,     285,
"Knowledge of languages","        Austronesian languages; n.i.e.",,      20,,      10,,      10,,    1785,,     755,,    1030,
"Knowledge of languages","      Creole languages",,      75,,      40,,      35,,   30260,,   13525,,   16735,
"Knowledge of languages","        Haitian Creole",,       0,,       0,,      10,,    1430,,     605,,     830,
"Knowledge of languages","        Creole; n.o.s.",,       0,,       0,,       0,,   19375,,    8480,,   10895,
"Knowledge of languages","        Creole languages; n.i.e.",,      55,,      35,,      25,,    9685,,    4525,,    5155,
"Knowledge of languages","      Dravidian languages",,     620,,     320,,     300,,  196315,,   97975,,   98335,
"Knowledge of languages","        Kannada",,      65,,      30,,      35,,    5775,,    2930,,    2845,
"Knowledge of languages","        Malayalam",,     170,,      95,,      75,,   22880,,   11535,,   11345,
"Knowledge of languages","        Tamil",,     420,,     220,,     200,,  157700,,   77975,,   79730,
"Knowledge of languages","        Telugu",,      45,,      25,,      20,,   16315,,    8925,,    7390,
"Knowledge of languages","        Dravidian languages; n.i.e.",,       0,,       0,,       0,,     495,,     250,,     240,
"Knowledge of languages","      Hmong-Mien languages",,       0,,       0,,       0,,     545,,     265,,     280,
"Knowledge of languages","      Indo-European languages",,   30725,,   14910,,   15820,, 2608060,, 1265535,, 1342525,
"Knowledge of languages","        Albanian",,      40,,      15,,      25,,   22375,,   11180,,   11195,
"Knowledge of languages","        Armenian",,      90,,      40,,      55,,   18435,,    8860,,    9575,
"Knowledge of languages","        Balto-Slavic languages",,    4755,,    2265,,    2485,,  473565,,  221450,,  252120,
"Knowledge of languages","          Baltic languages",,      95,,      40,,      55,,   10545,,    4495,,    6050,
"Knowledge of languages","            Latvian",,      35,,      20,,      20,,    4675,,    2070,,    2610,
"Knowledge of languages","            Lithuanian",,      60,,      20,,      40,,    5875,,    2430,,    3445,
"Knowledge of languages","          Slavic languages",,    4675,,    2235,,    2440,,  465170,,  217885,,  247285,
"Knowledge of languages","            Belarusan",,      10,,       0,,       0,,    1360,,     680,,     680,
"Knowledge of languages","            Bosnian",,     100,,      45,,      55,,    9915,,    4905,,    5010,
"Knowledge of languages","            Bulgarian",,      55,,      25,,      30,,   10410,,    5060,,    5350,
"Knowledge of languages","            Croatian",,     530,,     275,,     255,,   46580,,   22880,,   23700,
"Knowledge of languages","            Czech",,     255,,     135,,     120,,   14045,,    6615,,    7430,
"Knowledge of languages","            Macedonian",,      65,,      40,,      25,,   21505,,   10365,,   11140,
"Knowledge of languages","            Polish",,    1995,,     935,,    1055,,  142985,,   65415,,   77575,
"Knowledge of languages","            Russian",,     640,,     310,,     335,,  138735,,   64355,,   74380,
"Knowledge of languages","            Serbian",,     870,,     440,,     430,,   53250,,   26725,,   26525,
"Knowledge of languages","            Serbo-Croatian",,      95,,      50,,      40,,    5815,,    2845,,    2965,
"Knowledge of languages","            Slovak",,     105,,      60,,      40,,   12035,,    5550,,    6490,
"Knowledge of languages","            Slovene (Slovenian)",,     105,,      40,,      65,,    7935,,    3550,,    4390,
"Knowledge of languages","            Ukrainian",,     260,,     110,,     145,,   54615,,   24125,,   30490,
"Knowledge of languages","            Slavic languages; n.i.e.",,      20,,      10,,      15,,    1750,,     935,,     815,
"Knowledge of languages","        Celtic languages",,      80,,      30,,      50,,    3800,,    1880,,    1920,
"Knowledge of languages","          Scottish Gaelic",,      45,,      20,,      25,,    1480,,     720,,     765,
"Knowledge of languages","          Welsh",,      25,,      10,,      20,,     685,,     300,,     390,
"Knowledge of languages","          Celtic languages; n.i.e.",,      15,,       0,,      10,,    1650,,     870,,     785,
"Knowledge of languages","        Germanic languages",,   10415,,    5230,,    5185,,  274305,,  130610,,  143700,
"Knowledge of languages","          Afrikaans",,     130,,      65,,      70,,    7360,,    3625,,    3735,
"Knowledge of languages","          Danish",,     160,,      65,,      90,,    5440,,    2455,,    2980,
"Knowledge of languages","          Dutch",,    3185,,    1600,,    1580,,   63410,,   29875,,   33535,
"Knowledge of languages","          Frisian",,      65,,      20,,      45,,    1655,,     820,,     835,
"Knowledge of languages","          German",,    7610,,    3885,,    3725,,  189035,,   90730,,   98305,
"Knowledge of languages","          Icelandic",,       0,,       0,,       0,,     285,,     130,,     155,
"Knowledge of languages","          Norwegian",,      45,,      15,,      30,,    2140,,     975,,    1165,
"Knowledge of languages","          Swedish",,      50,,      20,,      30,,    5125,,    2345,,    2785,
"Knowledge of languages","          Vlaams (Flemish)",,      45,,      20,,      20,,    2275,,    1050,,    1225,
"Knowledge of languages","          Yiddish",,       0,,       0,,       0,,    7175,,    3535,,    3640,
"Knowledge of languages","          Germanic languages; n.i.e.",,     150,,      85,,      65,,    3290,,    1645,,    1645,
"Knowledge of languages","        Greek",,     485,,     220,,     260,,   80690,,   40105,,   40590,
"Knowledge of languages","        Indo-Iranian languages",,    6840,,    3440,,    3400,,  915765,,  463175,,  452585,
"Knowledge of languages","          Indo-Aryan languages",,    5430,,    2770,,    2660,,  759390,,  384940,,  374450,
"Knowledge of languages","            Bengali",,     370,,     215,,     155,,   59685,,   30420,,   29265,
"Knowledge of languages","            Gujarati",,     760,,     345,,     415,,  103890,,   52380,,   51510,
"Knowledge of languages","            Hindi",,    1940,,    1000,,     935,,  250095,,  127765,,  122335,
"Knowledge of languages","            Kashmiri",,       0,,       0,,       0,,     600,,     300,,     300,
"Knowledge of languages","            Konkani",,      25,,      20,,      10,,    5490,,    2515,,    2975,
"Knowledge of languages","            Marathi",,      70,,      30,,      40,,   10360,,    5380,,    4980,
"Knowledge of languages","            Nepali",,     290,,     140,,     150,,   10245,,    5115,,    5135,
"Knowledge of languages","            Oriya (Odia)",,       0,,       0,,       0,,    1090,,     515,,     570,
"Knowledge of languages","            Punjabi (Panjabi)",,    2385,,    1205,,    1185,,  282065,,  145050,,  137015,
"Knowledge of languages","            Sindhi",,      50,,      25,,      30,,   11515,,    5385,,    6130,
"Knowledge of languages","            Sinhala (Sinhalese)",,     185,,      95,,      85,,   18555,,    9230,,    9330,
"Knowledge of languages","            Urdu",,    1045,,     590,,     460,,  231500,,  117305,,  114190,
"Knowledge of languages","          Iranian languages",,    1500,,     705,,     790,,  163490,,   81710,,   81785,
"Knowledge of languages","            Kurdish",,      60,,      25,,      35,,    8795,,    4755,,    4040,
"Knowledge of languages","            Pashto",,     265,,     140,,     125,,   15315,,    8145,,    7170,
"Knowledge of languages","            Persian (Farsi)",,    1235,,     575,,     655,,  145465,,   72275,,   73190,
"Knowledge of languages","          Indo-Iranian languages; n.i.e.",,      25,,       0,,      25,,    4665,,    2495,,    2175,
"Knowledge of languages","        Italic (Romance) languages",,    8680,,    4000,,    4680,,  880330,,  418225,,  462105,
"Knowledge of languages","          Catalan",,      10,,      10,,       0,,     515,,     275,,     240,
"Knowledge of languages","          Italian",,    3710,,    1765,,    1945,,  333645,,  161190,,  172455,
"Knowledge of languages","          Portuguese",,    1125,,     560,,     565,,  193520,,   93885,,   99635,
"Knowledge of languages","          Romanian",,     455,,     205,,     250,,   49635,,   23205,,   26430,
"Knowledge of languages","          Spanish",,    3590,,    1535,,    2055,,  337615,,  156040,,  181580,
"Knowledge of languages","          Italic (Romance) languages; n.i.e.",,      20,,      15,,      10,,    1355,,     745,,     605,
"Knowledge of languages","      Japanese",,     265,,     145,,     115,,   25675,,   11535,,   14140,
"Knowledge of languages","      Kartvelian languages",,       0,,       0,,       0,,    1555,,     775,,     780,
"Knowledge of languages","        Georgian",,       0,,       0,,       0,,    1555,,     770,,     785,
"Knowledge of languages","      Korean",,     290,,     145,,     145,,   79175,,   36930,,   42245,
"Knowledge of languages","      Mongolic languages",,       0,,       0,,       0,,     515,,     225,,     285,
"Knowledge of languages","        Mongolian",,       0,,       0,,       0,,     515,,     225,,     285,
"Knowledge of languages","      Niger-Congo languages",,     400,,     245,,     160,,   70570,,   33620,,   36945,
"Knowledge of languages","        Akan (Twi)",,      30,,      20,,      15,,   15950,,    7520,,    8435,
"Knowledge of languages","        Bamanankan",,      10,,       0,,      10,,     385,,     195,,     185,
"Knowledge of languages","        Edo",,       0,,       0,,       0,,    2130,,     930,,    1195,
"Knowledge of languages","        Ewe",,      10,,       0,,       0,,     880,,     435,,     445,
"Knowledge of languages","        Fulah (Pular; Pulaar; Fulfulde)",,       0,,       0,,       0,,     700,,     320,,     375,
"Knowledge of languages","        Ga",,       0,,       0,,       0,,    1340,,     645,,     695,
"Knowledge of languages","        Ganda",,       0,,       0,,       0,,    1225,,     550,,     675,
"Knowledge of languages","        Igbo",,      25,,      15,,      10,,    4025,,    2105,,    1920,
"Knowledge of languages","        Lingala",,      40,,      25,,      20,,    4885,,    2165,,    2720,
"Knowledge of languages","        Rundi (Kirundi)",,       0,,       0,,       0,,    2555,,    1080,,    1475,
"Knowledge of languages","        Kinyarwanda (Rwanda)",,      10,,       0,,       0,,    2220,,     885,,    1330,
"Knowledge of languages","        Shona",,      15,,      10,,       0,,    2350,,    1055,,    1300,
"Knowledge of languages","        Swahili",,     160,,      95,,      60,,   16750,,    8110,,    8640,
"Knowledge of languages","        Wolof",,      10,,       0,,       0,,     730,,     355,,     375,
"Knowledge of languages","        Yoruba",,      85,,      45,,      40,,   10495,,    5345,,    5150,
"Knowledge of languages","        Niger-Congo languages; n.i.e.",,      65,,      40,,      25,,   11210,,    5255,,    5950,
"Knowledge of languages","      Nilo-Saharan languages",,      50,,      25,,      15,,    2025,,    1020,,    1010,
"Knowledge of languages","        Dinka",,      10,,      10,,       0,,     415,,     220,,     200,
"Knowledge of languages","        Nilo-Saharan languages; n.i.e.",,      35,,      30,,      10,,    1615,,     805,,     810,
"Knowledge of languages","      Sign languages",,     475,,     190,,     290,,   18865,,    7645,,   11220,
"Knowledge of languages","        American Sign Language",,     230,,      95,,     140,,   10220,,    3695,,    6525,
"Knowledge of languages","        Quebec Sign Language",,       0,,       0,,       0,,     235,,      60,,     180,
"Knowledge of languages","        Sign languages; n.i.e.",,     265,,     100,,     160,,    8690,,    4005,,    4680,
"Knowledge of languages","      Sino-Tibetan languages",,    4340,,    2095,,    2240,,  689145,,  324575,,  364565,
"Knowledge of languages","        Chinese languages",,    4340,,    2095,,    2245,,  679170,,  319635,,  359530,
"Knowledge of languages","          Cantonese",,    1570,,     750,,     820,,  341875,,  159280,,  182600,
"Knowledge of languages","          Hakka",,      25,,      15,,      10,,    7865,,    3445,,    4420,
"Knowledge of languages","          Mandarin",,    2825,,    1350,,    1480,,  385395,,  179890,,  205510,
"Knowledge of languages","          Min Dong",,       0,,       0,,       0,,     810,,     330,,     480,
"Knowledge of languages","          Min Nan (Chaochow; Teochow; Fukien; Taiwanese)",,     155,,      80,,      75,,   16980,,    7650,,    9330,
"Knowledge of languages","          Wu (Shanghainese)",,      30,,      15,,      10,,    8305,,    3860,,    4440,
"Knowledge of languages","          Chinese; n.o.s.",,     185,,      95,,      90,,   16455,,    7710,,    8745,
"Knowledge of languages","          Chinese languages; n.i.e.",,       0,,       0,,       0,,     185,,      95,,      90,
"Knowledge of languages","        Tibeto-Burman languages",,      10,,      10,,       0,,   10460,,    5200,,    5260,
"Knowledge of languages","          Burmese",,       0,,       0,,       0,,    2215,,    1055,,    1165,
"Knowledge of languages","          Karenic languages",,       0,,       0,,       0,,    1820,,     905,,     920,
"Knowledge of languages","          Tibetan",,       0,,       0,,       0,,    5695,,    2845,,    2850,
"Knowledge of languages","          Tibeto-Burman languages; n.i.e.",,       0,,       0,,       0,,    1245,,     645,,     605,
"Knowledge of languages","      Tai-Kadai languages",,     425,,     260,,     160,,   11120,,    4945,,    6180,
"Knowledge of languages","        Lao",,     285,,     170,,     115,,    6740,,    3215,,    3520,
"Knowledge of languages","        Thai",,     145,,      90,,      55,,    5195,,    2065,,    3135,
"Knowledge of languages","        Tai-Kadai languages; n.i.e.",,       0,,       0,,       0,,      30,,      10,,      20,
"Knowledge of languages","      Turkic languages",,     595,,     305,,     290,,   33335,,   17310,,   16025,
"Knowledge of languages","        Azerbaijani",,       0,,       0,,       0,,    3260,,    1710,,    1550,
"Knowledge of languages","        Turkish",,     165,,      95,,      75,,   27850,,   14510,,   13340,
"Knowledge of languages","        Uyghur",,       0,,       0,,       0,,     700,,     350,,     345,
"Knowledge of languages","        Uzbek",,     415,,     205,,     210,,    1405,,     700,,     705,
"Knowledge of languages","        Turkic languages; n.i.e.",,      35,,      15,,      20,,     915,,     450,,     465,
"Knowledge of languages","      Uralic languages",,    1300,,     570,,     730,,   58370,,   27060,,   31310,
"Knowledge of languages","        Estonian",,      40,,      20,,      25,,    4785,,    2155,,    2625,
"Knowledge of languages","        Finnish",,      70,,      35,,      35,,   11145,,    4865,,    6280,
