,,,"Halton, Regional municipality [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Language spoken most often at home","          Kinyarwanda (Rwanda)",,       0,,       0,,       0,,     420,,     160,,     260,
"Language spoken most often at home","          Shona",,      20,,      10,,       5,,     455,,     210,,     245,
"Language spoken most often at home","          Swahili",,      10,,       5,,      10,,    2085,,     925,,    1160,
"Language spoken most often at home","          Wolof",,       5,,       0,,       5,,     130,,      65,,      65,
"Language spoken most often at home","          Yoruba",,      25,,       5,,      15,,    1300,,     625,,     675,
"Language spoken most often at home","          Niger-Congo languages; n.i.e.",,      10,,       5,,       5,,    1120,,     500,,     625,
"Language spoken most often at home","        Nilo-Saharan languages",,       5,,       0,,       0,,     550,,     260,,     290,
"Language spoken most often at home","          Dinka",,       0,,       0,,       0,,     120,,      60,,      65,
"Language spoken most often at home","          Nilo-Saharan languages; n.i.e.",,       5,,       0,,       0,,     425,,     195,,     225,
"Language spoken most often at home","        Sign languages",,     285,,     140,,     145,,    4425,,    2485,,    1940,
"Language spoken most often at home","          American Sign Language",,     185,,      90,,      95,,    1605,,     830,,     770,
"Language spoken most often at home","          Quebec Sign Language",,       0,,       0,,       0,,      25,,      15,,      15,
"Language spoken most often at home","          Sign languages; n.i.e",,      95,,      50,,      50,,    2795,,    1640,,    1150,
"Language spoken most often at home","        Sino-Tibetan languages",,    9820,,    4695,,    5120,,  448200,,  210560,,  237640,
"Language spoken most often at home","          Chinese languages",,    9785,,    4680,,    5105,,  441615,,  207305,,  234310,
"Language spoken most often at home","            Cantonese",,    1635,,     785,,     845,,  198745,,   91545,,  107200,
"Language spoken most often at home","            Hakka",,      15,,       5,,      10,,    2870,,    1305,,    1575,
"Language spoken most often at home","            Mandarin",,    7725,,    3690,,    4035,,  220535,,  105360,,  115175,
"Language spoken most often at home","            Min Dong",,       0,,       0,,       0,,     265,,     115,,     145,
"Language spoken most often at home","            Min Nan (Chaochow; Teochow; Fukien; Taiwanese)",,     110,,      55,,      55,,    5775,,    2635,,    3140,
"Language spoken most often at home","            Wu (Shanghainese)",,     125,,      65,,      65,,    3690,,    1735,,    1955,
"Language spoken most often at home","            Chinese; n.o.s.",,     180,,      90,,      90,,    9630,,    4565,,    5070,
"Language spoken most often at home","            Chinese languages; n.i.e.",,       0,,       0,,       0,,     100,,      45,,      55,
"Language spoken most often at home","          Tibeto-Burman languages",,      35,,      20,,      20,,    6580,,    3250,,    3330,
"Language spoken most often at home","            Burmese",,      15,,      10,,      10,,    1010,,     480,,     530,
"Language spoken most often at home","            Karenic languages",,       0,,       0,,       0,,    1360,,     685,,     675,
"Language spoken most often at home","            Tibetan",,      10,,       5,,       5,,    3875,,    1925,,    1945,
"Language spoken most often at home","            Tibeto-Burman languages; n.i.e.",,      10,,       0,,       5,,     335,,     165,,     170,
"Language spoken most often at home","        Tai-Kadai languages",,      95,,      40,,      50,,    3865,,    1845,,    2020,
"Language spoken most often at home","          Lao",,      20,,      10,,      15,,    2535,,    1220,,    1315,
"Language spoken most often at home","          Thai",,      70,,      30,,      35,,    1315,,     615,,     695,
"Language spoken most often at home","          Tai-Kadai languages; n.i.e",,       0,,       0,,       0,,      10,,       5,,      10,
"Language spoken most often at home","        Turkic languages",,     530,,     270,,     260,,   12435,,    6200,,    6230,
"Language spoken most often at home","          Azerbaijani",,      15,,       5,,       5,,     770,,     385,,     380,
"Language spoken most often at home","          Turkish",,     500,,     250,,     250,,   10545,,    5245,,    5300,
"Language spoken most often at home","          Uyghur",,      15,,      10,,       5,,     290,,     150,,     140,
"Language spoken most often at home","          Uzbek",,       0,,       0,,       0,,     585,,     290,,     295,
"Language spoken most often at home","          Turkic languages; n.i.e.",,       5,,       0,,       0,,     250,,     130,,     120,
"Language spoken most often at home","        Uralic languages",,     475,,     230,,     245,,   15330,,    6990,,    8340,
"Language spoken most often at home","          Estonian",,      20,,      10,,      10,,     790,,     290,,     500,
"Language spoken most often at home","          Finnish",,      45,,      30,,      20,,    1835,,     780,,    1050,
"Language spoken most often at home","          Hungarian",,     415,,     195,,     215,,   12700,,    5915,,    6790,
"Language spoken most often at home","          Uralic languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","        Other languages; n.i.e.",,       5,,       5,,       0,,     465,,     245,,     225,
"Language spoken most often at home","  Multiple responses",,   31635,,   15245,,   16390,,  790825,,  379925,,  410905,
"Language spoken most often at home","    English and French",,    1255,,     575,,     675,,   45655,,   20895,,   24755,
"Language spoken most often at home","    English and non-official language",,   29460,,   14260,,   15200,,  719595,,  347730,,  371865,
"Language spoken most often at home","    French and non-official language",,     110,,      45,,      70,,    6725,,    2930,,    3795,
"Language spoken most often at home","    English; French and non-official language",,     810,,     365,,     440,,   18855,,    8365,,   10490,
"Other language spoken regularly at home","Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data",20,  544025,,  264660,,  279360,,13312865,, 6503875,, 6808990,
"Other language spoken regularly at home","  None",,  457960,,  224140,,  233820,,11071665,, 5436665,, 5635000,
"Other language spoken regularly at home","  English",,   32050,,   15695,,   16355,,  896170,,  437015,,  459155,
"Other language spoken regularly at home","  French",,    6745,,    2850,,    3895,,  243970,,  108390,,  135580,
"Other language spoken regularly at home","  Non-official language",,   45645,,   21240,,   24410,, 1056960,,  501315,,  555645,
"Other language spoken regularly at home","    Aboriginal",,      10,,       5,,       5,,   14315,,    6580,,    7735,
"Other language spoken regularly at home","    Non-Aboriginal",,   45630,,   21235,,   24400,, 1042645,,  494735,,  547910,
"Other language spoken regularly at home","  English and French",,     350,,     155,,     195,,    8150,,    3755,,    4395,
"Other language spoken regularly at home","  English and non-official language",,     565,,     275,,     290,,   19105,,    9370,,    9735,
"Other language spoken regularly at home","  French and non-official language",,     695,,     305,,     390,,   16435,,    7165,,    9270,
"Other language spoken regularly at home","  English; French and non-official language",,      20,,      10,,      10,,     415,,     205,,     215,
"Income of individuals in 2015","Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data",21,  433845,,  208575,,  225270,,11038440,, 5342850,, 5695590,
"Income of individuals in 2015","  Number of total income recipients aged 15 years and over in private households - 100% data",,  414995,,  199625,,  215375,,10556935,, 5115460,, 5441475,
"Income of individuals in 2015","    Median total income in 2015 among recipients ($)",,   42577,,   52979,,   35067,,   33539,,   39889,,   28676,
"Income of individuals in 2015","  Number of after-tax income recipients aged 15 years and over in private households - 100% data",,  415105,,  199645,,  215460,,10559805,, 5115825,, 5443975,
"Income of individuals in 2015","    Median after-tax income in 2015 among recipients ($)",,   37779,,   45755,,   31629,,   30641,,   35753,,   26585,
"Income of individuals in 2015","  Number of market income recipients aged 15 years and over in private households - 100% data",,  388030,,  190215,,  197810,, 9391800,, 4650130,, 4741675,
"Income of individuals in 2015","    Median market income in 2015 among recipients ($)",,   41212,,   52274,,   32748,,   32871,,   39831,,   27012,
"Income of individuals in 2015","  Number of government transfers recipients aged 15 years and over in private households - 100% data",,  278820,,  118770,,  160050,, 7632575,, 3402810,, 4229770,
"Income of individuals in 2015","    Median government transfers in 2015 among recipients ($)",,    2716,,     899,,    3878,,    4206,,    2034,,    5463,
"Income of individuals in 2015","  Number of employment income recipients aged 15 years and over in private households - 100% data",,  327610,,  167275,,  160335,, 7790680,, 3998335,, 3792350,
"Income of individuals in 2015","    Median employment income in 2015 among recipients ($)",,   42556,,   52445,,   35370,,   33946,,   39490,,   29413,
"Income of individuals in 2015","Total - Income statistics in 2015 for the population aged 15 years and over in private households - 25% sample data",22,  433845,,  208570,,  225275,,11038440,, 5342755,, 5695685,
"Income of individuals in 2015","  Number of total income recipients aged 15 years and over in private households - 25% sample data",,  415130,,  199760,,  215370,,10556925,, 5114340,, 5442580,
"Income of individuals in 2015","    Average total income in 2015 among recipients ($)",,   64762,,   82349,,   48449,,   47915,,   56780,,   39585,
"Income of individuals in 2015","  Number of after-tax income recipients aged 15 years and over in private households - 25% sample data",,  415265,,  199795,,  215465,,10559935,, 5114725,, 5445210,
"Income of individuals in 2015","    Average after-tax income in 2015 among recipients ($)",,   50228,,   61595,,   39687,,   39318,,   45443,,   33564,
"Income of individuals in 2015","  Number of market income recipients aged 15 years and over in private households - 25% sample data",,  388265,,  190275,,  197985,, 9391645,, 4649230,, 4742415,
"Income of individuals in 2015","    Average market income in 2015 among recipients ($)",,   64579,,   82799,,   47069,,   47890,,   57511,,   38459,
"Income of individuals in 2015","  Number of government transfers recipients aged 15 years and over in private households - 25% sample data",,  278800,,  119045,,  159755,, 7632220,, 3402745,, 4229475,
"Income of individuals in 2015","    Average government transfers in 2015 among recipients ($)",,    6495,,    5841,,    6982,,    7346,,    6763,,    7815,
"Income of individuals in 2015","  Number of employment income recipients aged 15 years and over in private households - 25% sample data",,  327605,,  166985,,  160630,, 7790680,, 3995700,, 3794985,
"Income of individuals in 2015","    Average employment income in 2015 among recipients ($)",,   63534,,   79267,,   47179,,   47369,,   55263,,   39057,
"Income of individuals in 2015","Total - Employment income statistics for the population aged 15 years and over in private households - 25% sample data",23,  433845,,  208570,,  225275,,11038440,, 5342755,, 5695685,
"Income of individuals in 2015","  Number of employment income recipients aged 15 years and over in private households who worked full year full time in 2015 - 25% sample data",24,  167465,,   94250,,   73210,, 3737385,, 2082480,, 1654900,
"Income of individuals in 2015","    Median employment income in 2015 for full-year full-time workers ($)",25,   68481,,   76851,,   59762,,   55121,,   60345,,   49713,
"Income of individuals in 2015","    Average employment income in 2015 for full-year full-time workers ($)",26,   90417,,  106100,,   70227,,   68628,,   76536,,   58676,
"Income of individuals in 2015","Composition of total income in 2015 of the population aged 15 years and over in private households (%) - 100% data",27,    100.0,,    100.0,,    100.0,,    100.0,,    100.0,,    100.0,
"Income of individuals in 2015","  Market income (%)",28,     93.3,,     95.8,,     89.3,,     88.9,,     92.1,,     84.7,
"Income of individuals in 2015","    Employment income (%)",29,     77.4,,     80.4,,     72.8,,     72.9,,     76.0,,     68.7,
"Income of individuals in 2015","  Government transfers (%)",30,      6.7,,      4.2,,     10.7,,     11.1,,      7.9,,     15.3,
"Income of individuals in 2015","Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data",31,  433845,,  208575,,  225275,,11038440,, 5342850,, 5695590,
"Income of individuals in 2015","  Without total income",,   18850,,    8945,,    9900,,  481500,,  227390,,  254115,
"Income of individuals in 2015","  With total income",,  414995,,  199625,,  215370,,10556940,, 5115460,, 5441475,
"Income of individuals in 2015","  Percentage with total income",,     95.7,,     95.7,,     95.6,,     95.6,,     95.7,,     95.5,
"Income of individuals in 2015","    Under $10;000 (including loss)",,   60625,,   24840,,   35780,, 1615790,,  711105,,  904685,
"Income of individuals in 2015","    $10;000 to $19;999",,   55380,,   21525,,   33855,, 1829355,,  742710,, 1086645,
"Income of individuals in 2015","    $20;000 to $29;999",,   44190,,   17490,,   26705,, 1410760,,  589975,,  820785,
"Income of individuals in 2015","    $30;000 to $39;999",,   37575,,   15700,,   21875,, 1147510,,  519550,,  627955,
"Income of individuals in 2015","    $40;000 to $49;999",,   35955,,   15710,,   20245,, 1021880,,  489595,,  532285,
"Income of individuals in 2015","    $50;000 to $59;999",,   31205,,   14580,,   16630,,  809115,,  415950,,  393165,
"Income of individuals in 2015","    $60;000 to $69;999",,   26850,,   13485,,   13365,,  630635,,  348525,,  282110,
"Income of individuals in 2015","    $70;000 to $79;999",,   22000,,   11805,,   10195,,  479890,,  277725,,  202165,
"Income of individuals in 2015","    $80;000 to $89;999",,   19210,,   10450,,    8755,,  378185,,  222095,,  156095,
"Income of individuals in 2015","    $90;000 to $99;999",,   17375,,    9305,,    8075,,  324810,,  181815,,  142995,
"Income of individuals in 2015","    $100;000 and over",,   64620,,   44735,,   19885,,  909005,,  616420,,  292585,
"Income of individuals in 2015","      $100;000 to $149;999",,   37770,,   24690,,   13085,,  600995,,  394410,,  206590,
"Income of individuals in 2015","      $150;000 and over",,   26855,,   20050,,    6800,,  308010,,  222010,,   86000,
"Income of individuals in 2015","Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data",32,  433845,,  208575,,  225270,,11038440,, 5342850,, 5695590,
"Income of individuals in 2015","  Without after-tax income",,   18740,,    8925,,    9815,,  478635,,  227025,,  251610,
"Income of individuals in 2015","  With after-tax income",,  415105,,  199645,,  215460,,10559805,, 5115825,, 5443980,
"Income of individuals in 2015","  Percentage with after-tax income",,     95.7,,     95.7,,     95.6,,     95.7,,     95.8,,     95.6,
"Income of individuals in 2015","    Under $10;000 (including loss)",,   62650,,   25340,,   37310,, 1659280,,  722040,,  937235,
"Income of individuals in 2015","    $10;000 to $19;999",,   58025,,   22625,,   35400,, 1906875,,  777330,, 1129540,
"Income of individuals in 2015","    $20;000 to $29;999",,   51210,,   20500,,   30710,, 1623230,,  690290,,  932940,
"Income of individuals in 2015","    $30;000 to $39;999",,   45955,,   19645,,   26310,, 1377100,,  642645,,  734450,
"Income of individuals in 2015","    $40;000 to $49;999",,   43660,,   20095,,   23570,, 1166040,,  585490,,  580555,
"Income of individuals in 2015","    $50;000 to $59;999",,   35835,,   18115,,   17720,,  845305,,  464610,,  380700,
"Income of individuals in 2015","    $60;000 to $69;999",,   28645,,   15580,,   13065,,  604005,,  354015,,  249985,
"Income of individuals in 2015","    $70;000 to $79;999",,   24875,,   13680,,   11190,,  465485,,  268140,,  197345,
"Income of individuals in 2015","    $80;000 and over",,   64245,,   44065,,   20180,,  912490,,  611260,,  301230,
"Income of individuals in 2015","      $80;000 to $89;999",,   17520,,   10635,,    6885,,  299315,,  183410,,  115905,
"Income of individuals in 2015","      $90;000 to $99;999",,   11170,,    7390,,    3775,,  174110,,  116330,,   57785,
"Income of individuals in 2015","      $100;000 and over",,   35555,,   26040,,    9520,,  439070,,  311525,,  127540,
"Income of individuals in 2015","Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data",33,  433845,,  208570,,  225270,,11038440,, 5342850,, 5695590,
"Income of individuals in 2015","  Without employment income",,  106235,,   41300,,   64940,, 3247760,, 1344515,, 1903245,
"Income of individuals in 2015","  With employment income",,  327610,,  167275,,  160335,, 7790680,, 3998335,, 3792350,
"Income of individuals in 2015","  Percentage with employment income",,     75.5,,     80.2,,     71.2,,     70.6,,     74.8,,     66.6,
"Income of individuals in 2015","    Under $5;000 (including loss)",,   43435,,   21150,,   22280,, 1094860,,  546920,,  547940,
"Income of individuals in 2015","    $5;000 to $9;999",,   24760,,   10705,,   14060,,  635305,,  281135,,  354165,
"Income of individuals in 2015","    $10;000 to $19;999",,   35860,,   15540,,   20315,, 1027910,,  464445,,  563465,
"Income of individuals in 2015","    $20;000 to $29;999",,   27595,,   11840,,   15755,,  827805,,  372185,,  455625,
"Income of individuals in 2015","    $30;000 to $39;999",,   25355,,   10685,,   14675,,  767840,,  351925,,  415910,
"Income of individuals in 2015","    $40;000 to $49;999",,   25075,,   10960,,   14115,,  709775,,  341320,,  368450,
"Income of individuals in 2015","    $50;000 to $59;999",,   23105,,   10905,,   12200,,  588220,,  310155,,  278065,
"Income of individuals in 2015","    $60;000 to $69;999",,   20500,,   10500,,   10005,,  465670,,  263430,,  202240,
"Income of individuals in 2015","    $70;000 to $79;999",,   17430,,    9500,,    7930,,  369085,,  218570,,  150515,
"Income of individuals in 2015","    $80;000 and over",,   84490,,   55495,,   29000,, 1304210,,  848245,,  455970,
"Income of individuals in 2015","      $80;000 to $89;999",,   15950,,    8800,,    7150,,  307660,,  182660,,  125005,
"Income of individuals in 2015","      $90;000 to $99;999",,   15100,,    8040,,    7055,,  280530,,  156440,,  124090,
"Income of individuals in 2015","      $100;000 and over",,   53445,,   38650,,   14795,,  716015,,  509140,,  206875,
"Income of households in 2015","Total - Income statistics in 2015 for private households by household size - 100% data",34,  192975,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Median total income of households in 2015 ($)",,  103009,,,...,,...,   74287,,,...,,...
"Income of households in 2015","  Median after-tax income of households in 2015 ($)",,   87183,,,...,,...,   65285,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for one-person private households - 100% data",,   37660,,,...,,..., 1341300,,,...,,...
"Income of households in 2015","      Median total income of one-person households in 2015 ($)",,   48351,,,...,,...,   36900,,,...,,...
"Income of households in 2015","      Median after-tax income of one-person households in 2015 ($)",,   41688,,,...,,...,   33219,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for two-or-more-person private households - 100% data",,  155315,,,...,,..., 3827875,,,...,,...
"Income of households in 2015","      Median total income of two-or-more-person households in 2015 ($)",,  119408,,,...,,...,   90967,,,...,,...
"Income of households in 2015","      Median after-tax income of two-or-more-person households in 2015 ($)",,  100204,,,...,,...,   79528,,,...,,...
"Income of households in 2015","Total - Income statistics in 2015 for private households by household size - 25% sample data",35,  192980,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Average total income of households in 2015 ($)",,  139315,,,...,,...,   97856,,,...,,...
"Income of households in 2015","  Average after-tax income of households in 2015 ($)",,  108085,,,...,,...,   80322,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for one-person private households - 25% sample data",,   37720,,,...,,..., 1341115,,,...,,...
"Income of households in 2015","      Average total income of one-person households in 2015 ($)",,   67110,,,...,,...,   49571,,,...,,...
"Income of households in 2015","      Average after-tax income of one-person households in 2015 ($)",,   52741,,,...,,...,   40830,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data",,  155255,,,...,,..., 3828060,,,...,,...
"Income of households in 2015","      Average total income of two-or-more-person households in 2015 ($)",,  156858,,,...,,...,  114773,,,...,,...
"Income of households in 2015","      Average after-tax income of two-or-more-person households in 2015 ($)",,  121532,,,...,,...,   94157,,,...,,...
"Income of households in 2015","Total - Household total income groups in 2015 for private households - 100% data",36,  192975,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Under $5;000",,    2095,,,...,,...,   86720,,,...,,...
"Income of households in 2015","  $5;000 to $9;999",,    1240,,,...,,...,   70245,,,...,,...
"Income of households in 2015","  $10;000 to $14;999",,    2255,,,...,,...,  134395,,,...,,...
"Income of households in 2015","  $15;000 to $19;999",,    3365,,,...,,...,  185245,,,...,,...
"Income of households in 2015","  $20;000 to $24;999",,    4480,,,...,,...,  200770,,,...,,...
"Income of households in 2015","  $25;000 to $29;999",,    4295,,,...,,...,  189450,,,...,,...
"Income of households in 2015","  $30;000 to $34;999",,    4835,,,...,,...,  202580,,,...,,...
"Income of households in 2015","  $35;000 to $39;999",,    5265,,,...,,...,  207180,,,...,,...
"Income of households in 2015","  $40;000 to $44;999",,    5430,,,...,,...,  206605,,,...,,...
"Income of households in 2015","  $45;000 to $49;999",,    5310,,,...,,...,  202015,,,...,,...
"Income of households in 2015","  $50;000 to $59;999",,   11225,,,...,,...,  388820,,,...,,...
"Income of households in 2015","  $60;000 to $69;999",,   11230,,,...,,...,  363580,,,...,,...
"Income of households in 2015","  $70;000 to $79;999",,   10905,,,...,,...,  335770,,,...,,...
"Income of households in 2015","  $80;000 to $89;999",,   10765,,,...,,...,  309105,,,...,,...
"Income of households in 2015","  $90;000 to $99;999",,   10695,,,...,,...,  282740,,,...,,...
"Income of households in 2015","  $100;000 and over",,   99580,,,...,,..., 1803955,,,...,,...
"Income of households in 2015","    $100;000 to $124;999",,   23360,,,...,,...,  560090,,,...,,...
"Income of households in 2015","    $125;000 to $149;999",,   19035,,,...,,...,  394570,,,...,,...
"Income of households in 2015","    $150;000 to $199;999",,   25620,,,...,,...,  449885,,,...,,...
"Income of households in 2015","    $200;000 and over",,   31570,,,...,,...,  399410,,,...,,...
"Income of households in 2015","Total - Household after-tax income groups in 2015 for private households - 100% data",32,  192975,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Under $5;000",,    2350,,,...,,...,   92220,,,...,,...
"Income of households in 2015","  $5;000 to $9;999",,    1295,,,...,,...,   71480,,,...,,...
"Income of households in 2015","  $10;000 to $14;999",,    2340,,,...,,...,  136550,,,...,,...
"Income of households in 2015","  $15;000 to $19;999",,    3540,,,...,,...,  192920,,,...,,...
"Income of households in 2015","  $20;000 to $24;999",,    5035,,,...,,...,  222605,,,...,,...
"Income of households in 2015","  $25;000 to $29;999",,    4895,,,...,,...,  211440,,,...,,...
"Income of households in 2015","  $30;000 to $34;999",,    5745,,,...,,...,  232755,,,...,,...
"Income of households in 2015","  $35;000 to $39;999",,    6365,,,...,,...,  244335,,,...,,...
"Income of households in 2015","  $40;000 to $44;999",,    6695,,,...,,...,  247645,,,...,,...
"Income of households in 2015","  $45;000 to $49;999",,    6835,,,...,,...,  241965,,,...,,...
"Income of households in 2015","  $50;000 to $59;999",,   14030,,,...,,...,  463170,,,...,,...
"Income of households in 2015","  $60;000 to $69;999",,   13780,,,...,,...,  422695,,,...,,...
"Income of households in 2015","  $70;000 to $79;999",,   13875,,,...,,...,  388720,,,...,,...
"Income of households in 2015","  $80;000 to $89;999",,   13410,,,...,,...,  342330,,,...,,...
"Income of households in 2015","  $90;000 to $99;999",,   12390,,,...,,...,  290720,,,...,,...
"Income of households in 2015","  $100;000 and over",,   80400,,,...,,..., 1367630,,,...,,...
"Income of households in 2015","    $100;000 to $124;999",,   25580,,,...,,...,  539915,,,...,,...
"Income of households in 2015","    $125;000 to $149;999",,   18595,,,...,,...,  334420,,,...,,...
"Income of households in 2015","    $150;000 and over",,   36230,,,...,,...,  493295,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for economic families in private households - 100% data",37,  152760,,,...,,..., 3689580,,,...,,...
"Income of economic families in 2015","  Median total income of economic families in 2015 ($)",,  119370,,,...,,...,   91089,,,...,,...
"Income of economic families in 2015","  Median after-tax income of economic families in 2015 ($)",,  100086,,,...,,...,   79531,,,...,,...
"Income of economic families in 2015","  Average family size of economic families",,      3.2,,,...,,...,      3.1,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data",,   46115,,,...,,..., 1280890,,,...,,...
"Income of economic families in 2015","  Median total income of couple economic families without children or other relatives in 2015 ($)",,  100760,,,...,,...,   81459,,,...,,...
"Income of economic families in 2015","  Median after-tax income of couple economic families without children or other relatives in 2015 ($)",,   85501,,,...,,...,   71237,,,...,,...
"Income of economic families in 2015","  Average family size of couple economic families without children or other relatives",,      2.0,,,...,,...,      2.0,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families with children in private households - 100% data",,   84425,,,...,,..., 1716115,,,...,,...
"Income of economic families in 2015","  Median total income of couple economic families with children in 2015 ($)",,  144502,,,...,,...,  115381,,,...,,...
"Income of economic families in 2015","  Median after-tax income of couple economic families with children in 2015 ($)",,  119554,,,...,,...,   99205,,,...,,...
"Income of economic families in 2015","  Average family size of couple economic families with children",,      4.0,,,...,,...,      4.1,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data",,   19255,,,...,,...,  584180,,,...,,...
"Income of economic families in 2015","  Median total income of lone-parent economic families in 2015 ($)",,   71677,,,...,,...,   54363,,,...,,...
"Income of economic families in 2015","  Median after-tax income of lone-parent economic families in 2015 ($)",,   63258,,,...,,...,   50317,,,...,,...
"Income of economic families in 2015","  Average family size of lone-parent economic families",,      2.7,,,...,,...,      2.7,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for economic families in private households - 25% sample data",38,  152665,,,...,,..., 3689080,,,...,,...
"Income of economic families in 2015","  Average total income of economic families in 2015 ($)",,  156969,,,...,,...,  115328,,,...,,...
"Income of economic families in 2015","  Average after-tax income of economic families in 2015 ($)",,  121480,,,...,,...,   94410,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data",,   46385,,,...,,..., 1280580,,,...,,...
"Income of economic families in 2015","  Average total income of couple economic families without children or other relatives in 2015 ($)",,  137751,,,...,,...,  104425,,,...,,...
"Income of economic families in 2015","  Average after-tax income of couple economic families without children or other relatives in 2015 ($)",,  106279,,,...,,...,   84952,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data",,   84325,,,...,,..., 1717295,,,...,,...
"Income of economic families in 2015","  Average total income of couple economic families with children in 2015 ($)",,  183977,,,...,,...,  140590,,,...,,...
"Income of economic families in 2015","  Average after-tax income of couple economic families with children in 2015 ($)",,  141355,,,...,,...,  114144,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data",,   19105,,,...,,...,  581945,,,...,,...
"Income of economic families in 2015","  Average total income of lone-parent economic families in 2015 ($)",,   89060,,,...,,...,   67748,,,...,,...
"Income of economic families in 2015","  Average after-tax income of lone-parent economic families in 2015 ($)",,   73296,,,...,,...,   58742,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data",21,   47400,,   19920,,   27480,, 1818815,,  867175,,  951640,
"Income of economic families in 2015","  Median total income in 2015 for persons aged 15 years and over not in economic families ($)",39,   43669,,   48387,,   40822,,   32097,,   33925,,   30753,
"Income of economic families in 2015","  Median after-tax income in 2015 for persons aged 15 years and over not in economic families ($)",39,   38292,,   41747,,   36168,,   29417,,   30678,,   28442,
"Income of economic families in 2015","Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data",40,   47480,,   19965,,   27510,, 1814575,,  864020,,  950555,
"Income of economic families in 2015","  Average total income in 2015 for persons aged 15 years and over not in economic families ($)",41,   61514,,   72452,,   53575,,   44298,,   46765,,   42057,
"Income of economic families in 2015","  Average after-tax income in 2015 for persons aged 15 years and over not in economic families ($)",41,   48694,,   54946,,   44156,,   36874,,   38228,,   35644,
"Income of economic families in 2015","Total - Economic family income decile group for the population in private households - 100% data",42,  540975,,  263490,,  277485,,13242160,, 6472205,, 6769955,
"Income of economic families in 2015","  In the bottom half of the distribution",,  175895,,   82040,,   93855,, 6335170,, 3016275,, 3318895,
"Income of economic families in 2015","    In the bottom decile",,   30550,,   14465,,   16085,, 1346645,,  651310,,  695335,
"Income of economic families in 2015","    In the second decile",,   30465,,   13485,,   16975,, 1280675,,  581380,,  699290,
"Income of economic families in 2015","    In the third decile",,   34080,,   15475,,   18605,, 1237415,,  583840,,  653575,
"Income of economic families in 2015","    In the fourth decile",,   37605,,   17850,,   19760,, 1223510,,  589740,,  633770,
"Income of economic families in 2015","    In the fifth decile",,   43190,,   20770,,   22420,, 1246925,,  610000,,  636930,
"Income of economic families in 2015","  In the top half of the distribution",,  365080,,  181450,,  183635,, 6906990,, 3455930,, 3451060,
"Income of economic families in 2015","    In the sixth decile",,   49605,,   24165,,   25445,, 1279095,,  629635,,  649465,
"Income of economic families in 2015","    In the seventh decile",,   56615,,   27720,,   28895,, 1321220,,  655840,,  665375,
"Income of economic families in 2015","    In the eighth decile",,   66750,,   33065,,   33685,, 1382795,,  691630,,  691165,
"Income of economic families in 2015","    In the ninth decile",,   82425,,   41175,,   41250,, 1464415,,  736030,,  728385,
"Income of economic families in 2015","    In the top decile",,  109685,,   55325,,   54355,, 1459465,,  742795,,  716670,
"Low income in 2015","Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data",43,  540980,,  263490,,  277490,,13184055,, 6442930,, 6741130,
"Low income in 2015","  0 to 17 years",,  129300,,   66175,,   63130,, 2656535,, 1361905,, 1294630,
"Low income in 2015","    0 to 5 years",,   37615,,   19280,,   18335,,  835000,,  428025,,  406975,
"Low income in 2015","  18 to 64 years",,  335195,,  162670,,  172525,, 8418960,, 4110615,, 4308345,
"Low income in 2015","  65 years and over",,   76480,,   34645,,   41840,, 2108560,,  970405,, 1138155,
