,,,"Oxford, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Income of households in 2015","  $100;000 and over",,    9585,,,...,,..., 1367630,,,...,,...
"Income of households in 2015","    $100;000 to $124;999",,    4720,,,...,,...,  539915,,,...,,...
"Income of households in 2015","    $125;000 to $149;999",,    2400,,,...,,...,  334420,,,...,,...
"Income of households in 2015","    $150;000 and over",,    2470,,,...,,...,  493295,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for economic families in private households - 100% data",37,   32210,,,...,,..., 3689580,,,...,,...
"Income of economic families in 2015","  Median total income of economic families in 2015 ($)",,   87418,,,...,,...,   91089,,,...,,...
"Income of economic families in 2015","  Median after-tax income of economic families in 2015 ($)",,   76275,,,...,,...,   79531,,,...,,...
"Income of economic families in 2015","  Average family size of economic families",,      3.0,,,...,,...,      3.1,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data",,   13780,,,...,,..., 1280890,,,...,,...
"Income of economic families in 2015","  Median total income of couple economic families without children or other relatives in 2015 ($)",,   77487,,,...,,...,   81459,,,...,,...
"Income of economic families in 2015","  Median after-tax income of couple economic families without children or other relatives in 2015 ($)",,   67980,,,...,,...,   71237,,,...,,...
"Income of economic families in 2015","  Average family size of couple economic families without children or other relatives",,      2.0,,,...,,...,      2.0,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families with children in private households - 100% data",,   13525,,,...,,..., 1716115,,,...,,...
"Income of economic families in 2015","  Median total income of couple economic families with children in 2015 ($)",,  110648,,,...,,...,  115381,,,...,,...
"Income of economic families in 2015","  Median after-tax income of couple economic families with children in 2015 ($)",,   94663,,,...,,...,   99205,,,...,,...
"Income of economic families in 2015","  Average family size of couple economic families with children",,      4.1,,,...,,...,      4.1,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data",,    4235,,,...,,...,  584180,,,...,,...
"Income of economic families in 2015","  Median total income of lone-parent economic families in 2015 ($)",,   53982,,,...,,...,   54363,,,...,,...
"Income of economic families in 2015","  Median after-tax income of lone-parent economic families in 2015 ($)",,   49651,,,...,,...,   50317,,,...,,...
"Income of economic families in 2015","  Average family size of lone-parent economic families",,      2.6,,,...,,...,      2.7,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for economic families in private households - 25% sample data",38,   32300,,,...,,..., 3689080,,,...,,...
"Income of economic families in 2015","  Average total income of economic families in 2015 ($)",,   99517,,,...,,...,  115328,,,...,,...
"Income of economic families in 2015","  Average after-tax income of economic families in 2015 ($)",,   84114,,,...,,...,   94410,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data",,   13830,,,...,,..., 1280580,,,...,,...
"Income of economic families in 2015","  Average total income of couple economic families without children or other relatives in 2015 ($)",,   89425,,,...,,...,  104425,,,...,,...
"Income of economic families in 2015","  Average after-tax income of couple economic families without children or other relatives in 2015 ($)",,   75266,,,...,,...,   84952,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data",,   13525,,,...,,..., 1717295,,,...,,...
"Income of economic families in 2015","  Average total income of couple economic families with children in 2015 ($)",,  122073,,,...,,...,  140590,,,...,,...
"Income of economic families in 2015","  Average after-tax income of couple economic families with children in 2015 ($)",,  102636,,,...,,...,  114144,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data",,    4260,,,...,,...,  581945,,,...,,...
"Income of economic families in 2015","  Average total income of lone-parent economic families in 2015 ($)",,   63062,,,...,,...,   67748,,,...,,...
"Income of economic families in 2015","  Average after-tax income of lone-parent economic families in 2015 ($)",,   55583,,,...,,...,   58742,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data",21,   13675,,    6665,,    7005,, 1818815,,  867175,,  951640,
"Income of economic families in 2015","  Median total income in 2015 for persons aged 15 years and over not in economic families ($)",39,   34463,,   40168,,   29664,,   32097,,   33925,,   30753,
"Income of economic families in 2015","  Median after-tax income in 2015 for persons aged 15 years and over not in economic families ($)",39,   31259,,   35379,,   27488,,   29417,,   30678,,   28442,
"Income of economic families in 2015","Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data",40,   13485,,    6650,,    6835,, 1814575,,  864020,,  950555,
"Income of economic families in 2015","  Average total income in 2015 for persons aged 15 years and over not in economic families ($)",41,   41094,,   45562,,   36748,,   44298,,   46765,,   42057,
"Income of economic families in 2015","  Average after-tax income in 2015 for persons aged 15 years and over not in economic families ($)",41,   35276,,   38314,,   32321,,   36874,,   38228,,   35644,
"Income of economic families in 2015","Total - Economic family income decile group for the population in private households - 100% data",42,  109155,,   54140,,   55015,,13242160,, 6472205,, 6769955,
"Income of economic families in 2015","  In the bottom half of the distribution",,   53255,,   25530,,   27725,, 6335170,, 3016275,, 3318895,
"Income of economic families in 2015","    In the bottom decile",,    7250,,    3435,,    3815,, 1346645,,  651310,,  695335,
"Income of economic families in 2015","    In the second decile",,    9965,,    4390,,    5575,, 1280675,,  581380,,  699290,
"Income of economic families in 2015","    In the third decile",,   11765,,    5655,,    6105,, 1237415,,  583840,,  653575,
"Income of economic families in 2015","    In the fourth decile",,   11940,,    5855,,    6090,, 1223510,,  589740,,  633770,
"Income of economic families in 2015","    In the fifth decile",,   12335,,    6190,,    6145,, 1246925,,  610000,,  636930,
"Income of economic families in 2015","  In the top half of the distribution",,   55900,,   28605,,   27290,, 6906990,, 3455930,, 3451060,
"Income of economic families in 2015","    In the sixth decile",,   12880,,    6535,,    6350,, 1279095,,  629635,,  649465,
"Income of economic families in 2015","    In the seventh decile",,   12575,,    6425,,    6150,, 1321220,,  655840,,  665375,
"Income of economic families in 2015","    In the eighth decile",,   12115,,    6195,,    5920,, 1382795,,  691630,,  691165,
"Income of economic families in 2015","    In the ninth decile",,   11115,,    5765,,    5350,, 1464415,,  736030,,  728385,
"Income of economic families in 2015","    In the top decile",,    7215,,    3685,,    3525,, 1459465,,  742795,,  716670,
"Low income in 2015","Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data",43,  109155,,   54135,,   55020,,13184055,, 6442930,, 6741130,
"Low income in 2015","  0 to 17 years",,   23790,,   12205,,   11585,, 2656535,, 1361905,, 1294630,
"Low income in 2015","    0 to 5 years",,    7740,,    3920,,    3820,,  835000,,  428025,,  406975,
"Low income in 2015","  18 to 64 years",,   66005,,   32990,,   33015,, 8418960,, 4110615,, 4308345,
"Low income in 2015","  65 years and over",,   19360,,    8945,,   10420,, 2108560,,  970405,, 1138155,
"Low income in 2015","In low income based on the Low-income measure; after tax (LIM-AT)",,   11835,,    5315,,    6520,, 1898975,,  886530,, 1012445,
"Low income in 2015","  0 to 17 years",,    3260,,    1640,,    1615,,  489905,,  251830,,  238080,
"Low income in 2015","    0 to 5 years",,    1225,,     610,,     615,,  165140,,   84825,,   80310,
"Low income in 2015","  18 to 64 years",,    6465,,    2975,,    3490,, 1155315,,  538535,,  616780,
"Low income in 2015","  65 years and over",,    2105,,     690,,    1415,,  253755,,   96170,,  157585,
"Low income in 2015","Prevalence of low income based on the Low-income measure; after tax (LIM-AT) (%)",,     10.8,,      9.8,,     11.9,,     14.4,,     13.8,,     15.0,
"Low income in 2015","  0 to 17 years (%)",,     13.7,,     13.4,,     13.9,,     18.4,,     18.5,,     18.4,
"Low income in 2015","    0 to 5 years (%)",,     15.8,,     15.6,,     16.1,,     19.8,,     19.8,,     19.7,
"Low income in 2015","  18 to 64 years (%)",,      9.8,,      9.0,,     10.6,,     13.7,,     13.1,,     14.3,
"Low income in 2015","  65 years and over (%)",,     10.9,,      7.7,,     13.6,,     12.0,,      9.9,,     13.8,
"Low income in 2015","In low income based on the Low-income cut-offs; after tax (LICO-AT)",,    4720,,    2280,,    2435,, 1298590,,  627935,,  670650,
"Low income in 2015","  0 to 17 years",,    1140,,     570,,     570,,  304390,,  156575,,  147815,
"Low income in 2015","    0 to 5 years",,     425,,     205,,     220,,  102750,,   52810,,   49935,
"Low income in 2015","  18 to 64 years",,    3270,,    1590,,    1690,,  887640,,  430545,,  457095,
"Low income in 2015","  65 years and over",,     305,,     120,,     180,,  106555,,   40815,,   65740,
"Low income in 2015","Prevalence of low income based on the Low-income cut-offs; after tax (LICO-AT) (%)",,      4.3,,      4.2,,      4.4,,      9.8,,      9.7,,      9.9,
"Low income in 2015","  0 to 17 years (%)",,      4.8,,      4.7,,      4.9,,     11.5,,     11.5,,     11.4,
"Low income in 2015","    0 to 5 years (%)",,      5.5,,      5.2,,      5.8,,     12.3,,     12.3,,     12.3,
"Low income in 2015","  18 to 64 years (%)",,      5.0,,      4.8,,      5.1,,     10.5,,     10.5,,     10.6,
"Low income in 2015","  65 years and over (%)",,      1.6,,      1.3,,      1.7,,      5.1,,      4.2,,      5.8,
"Knowledge of languages","Total - Knowledge of languages for the population in private households - 25% sample data",44,  109155,,   54135,,   55015,,13242160,, 6472240,, 6769925,
"Knowledge of languages","  Official languages",,  108725,,   53980,,   54745,,12918075,, 6342930,, 6575145,
"Knowledge of languages","    English",,  108715,,   53975,,   54730,,12879045,, 6326225,, 6552825,
"Knowledge of languages","    French",,    4560,,    1805,,    2755,, 1521020,,  677505,,  843510,
"Knowledge of languages","  Non-official languages",,   11985,,    5885,,    6100,, 4431270,, 2115510,, 2315760,
"Knowledge of languages","    Aboriginal languages",,      45,,      20,,      25,,   33855,,   15815,,   18035,
"Knowledge of languages","      Algonquian languages",,      20,,      10,,      10,,   30630,,   14505,,   16125,
"Knowledge of languages","        Blackfoot",,       0,,       0,,       0,,      15,,      15,,       0,
"Knowledge of languages","        Cree-Montagnais languages",,      20,,      10,,      10,,    6560,,    3160,,    3395,
"Knowledge of languages","          Atikamekw",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","          Montagnais (Innu)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Moose Cree",,       0,,       0,,       0,,     145,,      70,,      75,
"Knowledge of languages","          Naskapi",,       0,,       0,,       0,,      25,,      10,,      10,
"Knowledge of languages","          Northern East Cree",,       0,,       0,,       0,,      65,,      25,,      45,
"Knowledge of languages","          Plains Cree",,       0,,       0,,      10,,     105,,      50,,      50,
"Knowledge of languages","          Southern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Swampy Cree",,       0,,       0,,       0,,     605,,     255,,     350,
"Knowledge of languages","          Woods Cree",,       0,,       0,,       0,,      45,,      25,,      25,
"Knowledge of languages","          Cree; n.o.s.",,       0,,      10,,       0,,    5620,,    2760,,    2865,
"Knowledge of languages","        Eastern Algonquian languages",,       0,,       0,,       0,,     180,,      95,,      85,
"Knowledge of languages","          Malecite",,       0,,       0,,       0,,      20,,      20,,       0,
"Knowledge of languages","          Mi'kmaq",,       0,,       0,,       0,,     160,,      75,,      85,
"Knowledge of languages","        Ojibway-Potawatomi languages",,       0,,       0,,       0,,   23980,,   11285,,   12690,
"Knowledge of languages","          Algonquin",,       0,,       0,,       0,,     205,,      95,,     105,
"Knowledge of languages","          Ojibway",,      10,,       0,,       0,,   16220,,    7600,,    8630,
"Knowledge of languages","          Oji-Cree",,       0,,       0,,       0,,    7515,,    3585,,    3935,
"Knowledge of languages","          Ottawa (Odawa)",,       0,,       0,,       0,,     200,,     105,,     100,
"Knowledge of languages","        Algonquian languages; n.i.e.",,       0,,       0,,       0,,      85,,      40,,      50,
"Knowledge of languages","      Athabaskan languages",,       0,,       0,,       0,,      85,,      25,,      65,
"Knowledge of languages","        Northern Athabaskan languages",,       0,,       0,,       0,,      80,,      25,,      55,
"Knowledge of languages","          Babine (Wetsuwet'en)",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","          Beaver",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Carrier",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Chilcotin",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Dene",,       0,,       0,,       0,,      45,,      20,,      30,
"Knowledge of languages","          Dogrib (Tlicho)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Gwich'in",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Sarsi (Sarcee)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Sekani",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Slavey-Hare languages",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","            North Slavey (Hare)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            South Slavey",,       0,,       0,,       0,,       0,,       0,,      10,
"Knowledge of languages","            Slavey; n.o.s.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Tahltan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Kaska (Nahani)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Tahltan",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Tutchone languages",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","            Northern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Southern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Athabaskan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Haida",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Inuit languages",,       0,,       0,,       0,,     840,,     320,,     525,
"Knowledge of languages","        Inuinnaqtun (Inuvialuktun)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Inuktitut",,       0,,       0,,       0,,     730,,     285,,     445,
"Knowledge of languages","        Inuit languages; n.i.e.",,       0,,       0,,       0,,     105,,      35,,      70,
"Knowledge of languages","      Iroquoian languages",,      20,,      10,,      10,,    1940,,     810,,    1125,
"Knowledge of languages","        Cayuga",,       0,,       0,,       0,,     120,,      35,,      85,
"Knowledge of languages","        Mohawk",,      10,,       0,,       0,,    1625,,     710,,     915,
"Knowledge of languages","        Oneida",,      15,,      10,,       0,,     180,,      55,,     125,
"Knowledge of languages","        Iroquoian languages; n.i.e.",,       0,,       0,,       0,,      50,,      25,,      25,
"Knowledge of languages","      Kutenai",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Michif",,      10,,      10,,      10,,     180,,      65,,     110,
"Knowledge of languages","      Salish languages",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Comox",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Halkomelem",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Lillooet",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Okanagan",,       0,,       0,,       0,,       0,,      10,,       0,
"Knowledge of languages","        Shuswap (Secwepemctsin)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Squamish",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Straits",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Thompson (Ntlakapamux)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Salish languages; n.i.e.",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","      Siouan languages",,       0,,       0,,       0,,      40,,      10,,      30,
"Knowledge of languages","        Dakota",,       0,,       0,,       0,,      20,,      10,,      10,
"Knowledge of languages","        Stoney",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Siouan languages; n.i.e.",,       0,,       0,,       0,,      20,,       0,,      15,
"Knowledge of languages","      Tlingit",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Tsimshian languages",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Gitxsan (Gitksan)",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","        Nisga'a",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Tsimshian",,       0,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","      Wakashan languages",,       0,,       0,,       0,,      10,,      10,,       0,
"Knowledge of languages","        Haisla",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Heiltsuk",,       0,,       0,,       0,,       0,,       0,,      10,
"Knowledge of languages","        Kwakiutl (Kwak'wala)",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","        Nuu-chah-nulth (Nootka)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Wakashan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Aboriginal languages; n.o.s.",,       0,,       0,,       0,,     210,,     100,,     110,
"Knowledge of languages","    Non-Aboriginal languages",,   11940,,    5860,,    6080,, 4397690,, 2099820,, 2297865,
"Knowledge of languages","      Afro-Asiatic languages",,     115,,      75,,      40,,  362645,,  183050,,  179595,
"Knowledge of languages","        Berber languages",,       0,,       0,,       0,,     925,,     505,,     415,
"Knowledge of languages","          Kabyle",,       0,,       0,,       0,,     530,,     280,,     255,
"Knowledge of languages","          Berber languages; n.i.e.",,       0,,       0,,       0,,     390,,     225,,     165,
"Knowledge of languages","        Cushitic languages",,       0,,       0,,       0,,   34160,,   15155,,   19000,
"Knowledge of languages","          Bilen",,       0,,       0,,       0,,     355,,     200,,     160,
"Knowledge of languages","          Oromo",,       0,,       0,,       0,,    2075,,     905,,    1175,
"Knowledge of languages","          Somali",,       0,,       0,,       0,,   31535,,   13925,,   17610,
"Knowledge of languages","          Cushitic languages; n.i.e.",,       0,,       0,,       0,,     370,,     170,,     205,
"Knowledge of languages","        Semitic languages",,     115,,      75,,      40,,  330315,,  168750,,  161570,
"Knowledge of languages","          Amharic",,       0,,       0,,       0,,   16010,,    7565,,    8445,
"Knowledge of languages","          Arabic",,     105,,      70,,      35,,  246015,,  127015,,  119000,
"Knowledge of languages","          Assyrian Neo-Aramaic",,       0,,       0,,       0,,   17825,,    8775,,    9050,
"Knowledge of languages","          Chaldean Neo-Aramaic",,       0,,       0,,       0,,    6185,,    3045,,    3140,
"Knowledge of languages","          Harari",,       0,,       0,,       0,,    1310,,     660,,     645,
"Knowledge of languages","          Hebrew",,       0,,       0,,       0,,   43255,,   22165,,   21090,
"Knowledge of languages","          Maltese",,       0,,       0,,       0,,    7020,,    3455,,    3570,
"Knowledge of languages","          Tigrigna",,      10,,      10,,       0,,    9385,,    4320,,    5065,
"Knowledge of languages","          Semitic languages; n.i.e.",,       0,,       0,,       0,,    1985,,    1010,,     975,
"Knowledge of languages","        Afro-Asiatic languages; n.i.e.",,       0,,       0,,       0,,    1125,,     535,,     590,
"Knowledge of languages","      Austro-Asiatic languages",,     215,,     110,,     105,,   99830,,   46210,,   53620,
"Knowledge of languages","        Khmer (Cambodian)",,      15,,      10,,       0,,   10045,,    4490,,    5550,
"Knowledge of languages","        Vietnamese",,     200,,     105,,      95,,   90265,,   41965,,   48300,
"Knowledge of languages","        Austro-Asiatic languages; n.i.e.",,       0,,       0,,       0,,      60,,      10,,      50,
"Knowledge of languages","      Austronesian languages",,     250,,     100,,     150,,  249435,,   98295,,  151150,
"Knowledge of languages","        Bikol",,       0,,       0,,       0,,     755,,     340,,     425,
"Knowledge of languages","        Cebuano",,       0,,       0,,      10,,    9475,,    3650,,    5830,
"Knowledge of languages","        Fijian",,       0,,       0,,       0,,     110,,      40,,      65,
"Knowledge of languages","        Hiligaynon",,       0,,       0,,       0,,    3110,,    1205,,    1910,
"Knowledge of languages","        Ilocano",,      15,,      10,,      10,,   15235,,    5940,,    9295,
"Knowledge of languages","        Malagasy",,       0,,       0,,       0,,     215,,     115,,     100,
"Knowledge of languages","        Malay",,      10,,      10,,       0,,    9780,,    4500,,    5280,
"Knowledge of languages","        Pampangan (Kapampangan; Pampango)",,       0,,       0,,       0,,    1935,,     855,,    1080,
"Knowledge of languages","        Pangasinan",,       0,,       0,,       0,,     565,,     245,,     320,
"Knowledge of languages","        Tagalog (Pilipino; Filipino)",,     230,,      85,,     140,,  232935,,   91110,,  141820,
"Knowledge of languages","        Waray-Waray",,      10,,       0,,       0,,     410,,     125,,     285,
"Knowledge of languages","        Austronesian languages; n.i.e.",,      10,,       0,,       0,,    1785,,     755,,    1030,
"Knowledge of languages","      Creole languages",,      10,,      10,,       0,,   30260,,   13525,,   16735,
"Knowledge of languages","        Haitian Creole",,       0,,       0,,       0,,    1430,,     605,,     830,
"Knowledge of languages","        Creole; n.o.s.",,       0,,       0,,       0,,   19375,,    8480,,   10895,
"Knowledge of languages","        Creole languages; n.i.e.",,      10,,       0,,       0,,    9685,,    4525,,    5155,
"Knowledge of languages","      Dravidian languages",,      40,,      20,,      20,,  196315,,   97975,,   98335,
"Knowledge of languages","        Kannada",,       0,,       0,,       0,,    5775,,    2930,,    2845,
"Knowledge of languages","        Malayalam",,      30,,      15,,      15,,   22880,,   11535,,   11345,
"Knowledge of languages","        Tamil",,      15,,      10,,       0,,  157700,,   77975,,   79730,
"Knowledge of languages","        Telugu",,       0,,       0,,       0,,   16315,,    8925,,    7390,
"Knowledge of languages","        Dravidian languages; n.i.e.",,       0,,       0,,       0,,     495,,     250,,     240,
"Knowledge of languages","      Hmong-Mien languages",,       0,,      10,,       0,,     545,,     265,,     280,
"Knowledge of languages","      Indo-European languages",,   10170,,    4985,,    5190,, 2608060,, 1265535,, 1342525,
"Knowledge of languages","        Albanian",,      10,,      10,,       0,,   22375,,   11180,,   11195,
"Knowledge of languages","        Armenian",,       0,,       0,,      10,,   18435,,    8860,,    9575,
"Knowledge of languages","        Balto-Slavic languages",,    1215,,     565,,     650,,  473565,,  221450,,  252120,
"Knowledge of languages","          Baltic languages",,      20,,       0,,      10,,   10545,,    4495,,    6050,
"Knowledge of languages","            Latvian",,      10,,       0,,      10,,    4675,,    2070,,    2610,
"Knowledge of languages","            Lithuanian",,      15,,       0,,       0,,    5875,,    2430,,    3445,
"Knowledge of languages","          Slavic languages",,    1195,,     555,,     640,,  465170,,  217885,,  247285,
"Knowledge of languages","            Belarusan",,       0,,       0,,       0,,    1360,,     680,,     680,
"Knowledge of languages","            Bosnian",,      55,,      35,,      25,,    9915,,    4905,,    5010,
"Knowledge of languages","            Bulgarian",,      10,,       0,,      10,,   10410,,    5060,,    5350,
"Knowledge of languages","            Croatian",,      55,,      25,,      30,,   46580,,   22880,,   23700,
"Knowledge of languages","            Czech",,      15,,       0,,      10,,   14045,,    6615,,    7430,
"Knowledge of languages","            Macedonian",,      10,,      10,,       0,,   21505,,   10365,,   11140,
"Knowledge of languages","            Polish",,     810,,     350,,     460,,  142985,,   65415,,   77575,
"Knowledge of languages","            Russian",,      75,,      40,,      35,,  138735,,   64355,,   74380,
"Knowledge of languages","            Serbian",,      70,,      30,,      40,,   53250,,   26725,,   26525,
"Knowledge of languages","            Serbo-Croatian",,      10,,      10,,       0,,    5815,,    2845,,    2965,
"Knowledge of languages","            Slovak",,      50,,      30,,      25,,   12035,,    5550,,    6490,
"Knowledge of languages","            Slovene (Slovenian)",,      10,,       0,,       0,,    7935,,    3550,,    4390,
"Knowledge of languages","            Ukrainian",,      65,,      40,,      25,,   54615,,   24125,,   30490,
"Knowledge of languages","            Slavic languages; n.i.e.",,       0,,       0,,       0,,    1750,,     935,,     815,
"Knowledge of languages","        Celtic languages",,      15,,       0,,      10,,    3800,,    1880,,    1920,
"Knowledge of languages","          Scottish Gaelic",,      10,,       0,,      10,,    1480,,     720,,     765,
"Knowledge of languages","          Welsh",,      10,,      10,,       0,,     685,,     300,,     390,
"Knowledge of languages","          Celtic languages; n.i.e.",,       0,,       0,,       0,,    1650,,     870,,     785,
"Knowledge of languages","        Germanic languages",,    6460,,    3140,,    3320,,  274305,,  130610,,  143700,
"Knowledge of languages","          Afrikaans",,      20,,      10,,       0,,    7360,,    3625,,    3735,
"Knowledge of languages","          Danish",,      30,,      15,,      15,,    5440,,    2455,,    2980,
"Knowledge of languages","          Dutch",,    3585,,    1775,,    1810,,   63410,,   29875,,   33535,
"Knowledge of languages","          Frisian",,      80,,      45,,      35,,    1655,,     820,,     835,
"Knowledge of languages","          German",,    2605,,    1245,,    1355,,  189035,,   90730,,   98305,
"Knowledge of languages","          Icelandic",,       0,,       0,,       0,,     285,,     130,,     155,
"Knowledge of languages","          Norwegian",,      10,,      10,,       0,,    2140,,     975,,    1165,
"Knowledge of languages","          Swedish",,      20,,      15,,      10,,    5125,,    2345,,    2785,
"Knowledge of languages","          Vlaams (Flemish)",,     260,,     115,,     145,,    2275,,    1050,,    1225,
"Knowledge of languages","          Yiddish",,       0,,       0,,       0,,    7175,,    3535,,    3640,
"Knowledge of languages","          Germanic languages; n.i.e.",,      50,,      20,,      30,,    3290,,    1645,,    1645,
"Knowledge of languages","        Greek",,     225,,     120,,     105,,   80690,,   40105,,   40590,
"Knowledge of languages","        Indo-Iranian languages",,     350,,     190,,     160,,  915765,,  463175,,  452585,
"Knowledge of languages","          Indo-Aryan languages",,     320,,     170,,     150,,  759390,,  384940,,  374450,
"Knowledge of languages","            Bengali",,      15,,      10,,       0,,   59685,,   30420,,   29265,
"Knowledge of languages","            Gujarati",,      80,,      35,,      45,,  103890,,   52380,,   51510,
"Knowledge of languages","            Hindi",,      90,,      50,,      50,,  250095,,  127765,,  122335,
"Knowledge of languages","            Kashmiri",,       0,,       0,,       0,,     600,,     300,,     300,
"Knowledge of languages","            Konkani",,       0,,       0,,       0,,    5490,,    2515,,    2975,
"Knowledge of languages","            Marathi",,      10,,      10,,       0,,   10360,,    5380,,    4980,
"Knowledge of languages","            Nepali",,       0,,       0,,       0,,   10245,,    5115,,    5135,
"Knowledge of languages","            Oriya (Odia)",,       0,,       0,,       0,,    1090,,     515,,     570,
"Knowledge of languages","            Punjabi (Panjabi)",,     125,,      75,,      50,,  282065,,  145050,,  137015,
"Knowledge of languages","            Sindhi",,       0,,       0,,       0,,   11515,,    5385,,    6130,
"Knowledge of languages","            Sinhala (Sinhalese)",,      10,,       0,,       0,,   18555,,    9230,,    9330,
"Knowledge of languages","            Urdu",,     100,,      55,,      40,,  231500,,  117305,,  114190,
"Knowledge of languages","          Iranian languages",,      25,,      10,,      15,,  163490,,   81710,,   81785,
"Knowledge of languages","            Kurdish",,       0,,       0,,       0,,    8795,,    4755,,    4040,
"Knowledge of languages","            Pashto",,       0,,       0,,       0,,   15315,,    8145,,    7170,
"Knowledge of languages","            Persian (Farsi)",,      25,,      10,,      10,,  145465,,   72275,,   73190,
"Knowledge of languages","          Indo-Iranian languages; n.i.e.",,      10,,      10,,       0,,    4665,,    2495,,    2175,
"Knowledge of languages","        Italic (Romance) languages",,    2035,,    1045,,     990,,  880330,,  418225,,  462105,
"Knowledge of languages","          Catalan",,       0,,       0,,       0,,     515,,     275,,     240,
"Knowledge of languages","          Italian",,     510,,     260,,     245,,  333645,,  161190,,  172455,
"Knowledge of languages","          Portuguese",,     675,,     375,,     295,,  193520,,   93885,,   99635,
"Knowledge of languages","          Romanian",,     135,,      70,,      65,,   49635,,   23205,,   26430,
"Knowledge of languages","          Spanish",,     765,,     370,,     395,,  337615,,  156040,,  181580,
"Knowledge of languages","          Italic (Romance) languages; n.i.e.",,      10,,       0,,      10,,    1355,,     745,,     605,
"Knowledge of languages","      Japanese",,     120,,      65,,      60,,   25675,,   11535,,   14140,
